variant,split,seed,episodes,success_rate,tail_risk,calibration_error
conformal_risk_filter,hidden_mode_shift,3,600,0.6200,0.3800,0.0052
conformal_risk_filter,hidden_mode_shift,4,600,0.6133,0.3867,0.0115
conformal_risk_filter,hidden_mode_shift,5,600,0.6300,0.3700,0.0170
conformal_risk_filter,hidden_mode_shift,6,600,0.5817,0.4183,0.0277
conformal_risk_filter,embodiment_shift,0,600,0.6350,0.3650,0.0002
conformal_risk_filter,embodiment_shift,1,600,0.6317,0.3683,0.0032
conformal_risk_filter,embodiment_shift,2,600,0.6550,0.3450,0.0276
conformal_risk_filter,embodiment_shift,3,600,0.6233,0.3767,0.0096
conformal_risk_filter,embodiment_shift,4,600,0.6283,0.3717,0.0084
conformal_risk_filter,embodiment_shift,5,600,0.6083,0.3917,0.0228
conformal_risk_filter,embodiment_shift,6,600,0.6233,0.3767,0.0041
conformal_risk_filter,combined_stress,0,600,0.5750,0.4250,0.0053
conformal_risk_filter,combined_stress,1,600,0.5750,0.4250,0.0053
conformal_risk_filter,combined_stress,2,600,0.5833,0.4167,0.0210
conformal_risk_filter,combined_stress,3,600,0.5533,0.4467,0.0145
conformal_risk_filter,combined_stress,4,600,0.5467,0.4533,0.0082
conformal_risk_filter,combined_stress,5,600,0.5783,0.4217,0.0123
conformal_risk_filter,combined_stress,6,600,0.5517,0.4483,0.0107
proposed_branch_mechanism,nominal,0,600,0.7833,0.2167,0.0256
proposed_branch_mechanism,nominal,1,600,0.7483,0.2517,0.0000
proposed_branch_mechanism,nominal,2,600,0.7433,0.2567,0.0146
proposed_branch_mechanism,nominal,3,600,0.7217,0.2783,0.0209
proposed_branch_mechanism,nominal,4,600,0.7233,0.2767,0.0265
proposed_branch_mechanism,nominal,5,600,0.7400,0.2600,0.0102
proposed_branch_mechanism,nominal,6,600,0.7417,0.2583,0.0022
proposed_branch_mechanism,hidden_mode_shift,0,600,0.7100,0.2900,0.0172
proposed_branch_mechanism,hidden_mode_shift,1,600,0.6733,0.3267,0.0101
proposed_branch_mechanism,hidden_mode_shift,2,600,0.6983,0.3017,0.0054
proposed_branch_mechanism,hidden_mode_shift,3,600,0.6617,0.3383,0.0159
proposed_branch_mechanism,hidden_mode_shift,4,600,0.7200,0.2800,0.0351
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6967,0.3033,0.0114
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6667,0.3333,0.0123
proposed_branch_mechanism,embodiment_shift,0,600,0.7417,0.2583,0.0368
proposed_branch_mechanism,embodiment_shift,1,600,0.6783,0.3217,0.0172
proposed_branch_mechanism,embodiment_shift,2,600,0.7317,0.2683,0.0266
proposed_branch_mechanism,embodiment_shift,3,600,0.6967,0.3033,0.0070
proposed_branch_mechanism,embodiment_shift,4,600,0.7050,0.2950,0.0080
proposed_branch_mechanism,embodiment_shift,5,600,0.7050,0.2950,0.0076
proposed_branch_mechanism,embodiment_shift,6,600,0.6883,0.3117,0.0027
proposed_branch_mechanism,combined_stress,0,600,0.6400,0.3600,0.0223
proposed_branch_mechanism,combined_stress,1,600,0.6583,0.3417,0.0054
proposed_branch_mechanism,combined_stress,2,600,0.6850,0.3150,0.0225
proposed_branch_mechanism,combined_stress,3,600,0.6700,0.3300,0.0229
proposed_branch_mechanism,combined_stress,4,600,0.6283,0.3717,0.0261
proposed_branch_mechanism,combined_stress,5,600,0.6667,0.3333,0.0119
proposed_branch_mechanism,combined_stress,6,600,0.6283,0.3717,0.0201
oracle_branch_upper_bound,nominal,0,600,0.8233,0.1767,0.0192
oracle_branch_upper_bound,nominal,1,600,0.8133,0.1867,0.0071
oracle_branch_upper_bound,nominal,2,600,0.7800,0.2200,0.0184
oracle_branch_upper_bound,nominal,3,600,0.8000,0.2000,0.0176
oracle_branch_upper_bound,nominal,4,600,0.7933,0.2067,0.0128
oracle_branch_upper_bound,nominal,5,600,0.7950,0.2050,0.0207
oracle_branch_upper_bound,nominal,6,600,0.8017,0.1983,0.0011
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7567,0.2433,0.0024
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7483,0.2517,0.0127
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7583,0.2417,0.0050
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7500,0.2500,0.0224
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7950,0.2050,0.0341
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7767,0.2233,0.0061
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7517,0.2483,0.0060
oracle_branch_upper_bound,embodiment_shift,0,600,0.7833,0.2167,0.0156
oracle_branch_upper_bound,embodiment_shift,1,600,0.7467,0.2533,0.0231
oracle_branch_upper_bound,embodiment_shift,2,600,0.7800,0.2200,0.0180
oracle_branch_upper_bound,embodiment_shift,3,600,0.7833,0.2167,0.0022
oracle_branch_upper_bound,embodiment_shift,4,600,0.7933,0.2067,0.0237
oracle_branch_upper_bound,embodiment_shift,5,600,0.7783,0.2217,0.0009
oracle_branch_upper_bound,embodiment_shift,6,600,0.7650,0.2350,0.0013
oracle_branch_upper_bound,combined_stress,0,600,0.7050,0.2950,0.0330
oracle_branch_upper_bound,combined_stress,1,600,0.7350,0.2650,0.0051
oracle_branch_upper_bound,combined_stress,2,600,0.7633,0.2367,0.0310
oracle_branch_upper_bound,combined_stress,3,600,0.7667,0.2333,0.0152
oracle_branch_upper_bound,combined_stress,4,600,0.7217,0.2783,0.0183
oracle_branch_upper_bound,combined_stress,5,600,0.7567,0.2433,0.0071
oracle_branch_upper_bound,combined_stress,6,600,0.7300,0.2700,0.0066
