uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
arxiv:2606.09630v1,ReCoVLA: VLM-Guided Reward Compilation for Failure Recovery in Vision-Language-Action Policies,"Vision-language-action (VLA) policies provide strong priors for language-conditioned manipulation, but remain brittle in off-nominal states requiring targeted recovery. We propose ReCoVLA -- a failure-conditioned residual recovery framework that keeps a pretrained VLA policy frozen, uses an external vision-language model (VLM) to infer the failure mode and recovery stage, and compiles a structured reward from task-relevant components. Rather than using the VLM to generate actions or rewards directly, ReCoVLA uses it as a semantic reward selector: it predicts a recovery descriptor and reward mask for in-simulation residual-policy training, followed by zero-shot sim-to-real deployment of the trained recovery policies. This decouples high-level failure understanding from low-level corrective control to support different VLAs. Experiments across short-horizon, long-horizon, and contact-rich ",2026,arXiv,Haodi Hu; Chung-Ta Huang; Jing Liu; Ye Wang; Kei Suzuki; Matthew Brand; Toshiaki Koike-Akino,,2606.09630v1,http://arxiv.org/abs/2606.09630v1,arxiv,vision language action model failure,anti_myopia,anti_thesis,,,vision language action model; contact rich manipulation; failure mode; deployment; long horizon; vision language action model failure,2026-06-12T15:07:36Z,16.800,22.800
doi:10.3390/plants14050634,Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,"Dexterous manipulation and gradual placement are crucial for preserving fruit integrity during harvesting. Addressing the limitations of conventional path planning methods in learning manual compliant skills, we propose a novel method for tomato bunch collection that integrates human-robot skill transfer with Deep Deterministic Policy Gradient (DDPG). In our method, a demonstrator manually guided the robotic arm using an existing tomato collection mechanism, with spatial trajectories recorded as demonstration paths. We then developed an enhanced DDPG-Z model that incorporates human skill replay for pre-training, expert reward regression loss to stabilize pre-training, and dynamic step-length returns to balance short- and long-term rewards. Subsequently, the agent was trained to minimize the deviations of key points between the demonstration paths and actual paths, effectively approximati",2025,Plants,Yifan Zhang; Yajun Li; Qingchun Feng; Jiahui Sun; Chuanlang Peng; Liangzheng Gao; Liping Chen,10.3390/plants14050634,,https://doi.org/10.3390/plants14050634,crossref,sampling based motion planning,anti_myopia,anti_thesis,,8,dexterous manipulation; motion planning; limitation; sampling based motion planning,2026-06-12T15:07:36Z,17.699,22.699
doi:10.1609/aaai.v37i1.25225,CLIP-ReID: Exploiting Vision-Language Model for Image Re-identification without Concrete Text Labels,"Pre-trained vision-language models like CLIP have recently shown superior performances on various downstream tasks, including image classification and segmentation. However, in fine-grained image re-identification (ReID), the labels are indexes, lacking concrete text descriptions. Therefore, it remains to be determined how such models could be applied to these tasks. This paper first finds out that simply fine-tuning the visual model initialized by the image encoder in CLIP, has already obtained competitive performances in various ReID tasks. Then we propose a two-stage strategy to facilitate a better visual representation. The key idea is to fully exploit the cross-modal description ability in CLIP through a set of learnable text tokens for each ID and give them to the text encoder to form ambiguous descriptions. In the first training stage, image and text encoders from CLIP keep fixed,",2023,Proceedings of the AAAI Conference on Artificial Intelligence,Siyuan Li; Li Sun; Qingli Li,10.1609/aaai.v37i1.25225,,https://doi.org/10.1609/aaai.v37i1.25225,crossref,vision language action model limitation robotics,hostile,failure,,249,vision language action model; limitation,2026-06-12T15:07:36Z,17.311,22.311
doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,"Vision–language–action (VLA) models often suffer from limited robustness in long-horizon manipulation tasks—where robots must execute extended sequences of actions over multiple time steps to achieve complex goals—due to their inability to explicitly exploit structural symmetries and to react adaptively when such symmetries are violated by environmental uncertainty. To address this limitation, this paper proposes PI-VLA, a symmetry-aware predictive and interactive VLA framework for robust robotic manipulation. PI-VLA is built upon three key symmetry-driven principles. First, a Cognitive–Motor Synergy (CMS) module jointly generates discrete and continuous action chunks together with predictive world-model features in a single forward pass, enforcing cross-modal action consistency as an implicit symmetry constraint across heterogeneous action representations. Second, a unified training obj",2026,Symmetry,Yina Jian; Di Tian; Xuan-Jing Chen; Zhen-Yuan Wei; Chen-Wei Liang; Mu-Jiang-Shan Wang,10.3390/sym18030394,,https://doi.org/10.3390/sym18030394,crossref,vision language action model limitation robotics,hostile,failure,,2,vision language action model; imitation learning; limitation; benchmark; robustness; ablation; long horizon,2026-06-12T15:07:36Z,12.849,21.849
doi:10.31224/4295,Forecasting Long-term Spatial-temporal Dynamics with Generative Transformer Networks,"Recent advances in deep learning have aimed to address the limitations of traditional numerical simulations, which, although precise, are computationally intensive and often impractical for real-time applications. Current models, however, may have challenge in obtaining high predictive accuracy and long-term stability while obeying physical principles for spatiotemporal prediction problems. We introduce DynamicGPT, a Vision Transformer-based generative model specifically designed for spatiotemporal prediction. This model operates without explicit physical constraints, preserving critical spatial features and effectively capturing dependencies across varying time scales. The model integrates a multi-scale embedding network to preserve critical spatial features and a tailored temporal modeling network to effectively capture dependencies across varying time scales. This combination enables ",,,Donggeun Park; Hugon Lee; Seunghwa Ryu,10.31224/4295,,https://doi.org/10.31224/4295,crossref,trajectory transformer,concept,architecture,,,trajectory transformer; limitation; out of distribution,2026-06-12T15:07:36Z,19.350,21.350
doi:10.64898/2026.05.25.727760,Evaluating Long-Range Temporal Structure in Foundation Model-Based Forecasts of Heartbeat Dynamics,"Abstract We examine the long-range temporal structure of forecasts produced by Time-Series Foundation Models (TSFMs) on heartbeat dynamics using the MIT-BIH Normal Sinus Rhythm Database (NSRDB). Our findings indicate that these models do not adequately capture long-range dependencies, as reflected in growing errors in RR-interval predictions over longer forecast horizons. Code is available at https://github.com/SubramanianLab/ecg-tsfm-benchmark .",,,Adrian Serapio; Bharath Ramsundar; Sandya Subramanian,10.64898/2026.05.25.727760,,https://doi.org/10.64898/2026.05.25.727760,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; benchmark,2026-06-12T15:07:36Z,15.650,20.650
doi:10.1109/cvpr52734.2025.00315,BOLT: Boost Large Vision-Language Model Without Training for Long-Form Video Understanding,,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),Shuming Liu; Chen Zhao; Tianqi Xu; Bernard Ghanem,10.1109/cvpr52734.2025.00315,,https://doi.org/10.1109/cvpr52734.2025.00315,crossref,vision language action model limitation robotics,hostile,failure,,6,vision language action model; limitation,2026-06-12T15:07:36Z,15.573,20.573
doi:10.48550/arxiv.2009.12293,Multi-Stage Learning for Grasp-Constrained Object Manipulation with a Simulated Panda Robot,"This repository contains code and experiment assets for RAES (Reward-Aligned Expert Sequencing) and RSTB (Reward-Saturated Temporal Branching)—two lightweight reinforcement learning (RL) frameworks for long-horizon robotic manipulation without demonstrations, learned high-level controllers, or heavy task engineering. We study the robosuite [1] Stack benchmark (reach → grasp → lift/align → stack) and show that coupling continuous shaping with discrete endpoints into reward pairs produces a smoother, more learnable landscape. RAES aligns modular experts with these reward pairs (reach–grasp; lift/align–stack) and executes them sequentially. Across 10M timesteps and 5 seeds, RAES achieves the strongest performance under paired rewards, reaching 223.27 ± 28.68 mean return and 19.30% ± 2.55% success—surpassing PPO and curriculum baselines—while remaining fully RL-based (no demonstrations or ha",2020,arXiv (Cornell University),"Acs, Matthew; Zhong, Xiangnan",10.48550/arxiv.2009.12293,,https://doi.org/10.48550/arxiv.2009.12293,openalex,robotics,concept,openalex_bulk_robotics,,166,benchmark; long horizon,2026-06-12T18:57:17Z,19.309,20.309
doi:10.1145/3746027.3755697,From Captions to Rewards (CaReVL): Leveraging Large Language Model Experts for Enhanced Reward Modeling in Large Vision-Language Models,,2025,Proceedings of the 33rd ACM International Conference on Multimedia,Muzhi Dai; Jiashuo Sun; Zhiyuan Zhao; Shixuan Liu; Rui Li; Junyu Gao; Xuelong Li,10.1145/3746027.3755697,,https://doi.org/10.1145/3746027.3755697,crossref,vision language action model limitation robotics,hostile,failure,,2,vision language action model; limitation,2026-06-12T15:07:36Z,15.149,20.149
doi:10.1177/0278364910386986,Motion planning under uncertainty for robotic tasks with long time horizons,"Motion planning with imperfect state information is a crucial capability for autonomous robots to operate reliably in uncertain and dynamic environments. Partially observable Markov decision processes (POMDPs) provide a principled general framework for planning under uncertainty. Using probabilistic sampling, point-based POMDP solvers have drastically improved the speed of POMDP planning, enabling us to handle moderately complex robotic tasks. However, robot motion planning tasks with long time horizons remains a severe obstacle for even the fastest point-based POMDP solvers today. This paper proposes Milestone Guided Sampling (MiGS), a new point-based POMDP solver, which exploits state space information to reduce effective planning horizons. MiGS samples a set of points, called milestones , from a robot’s state space and constructs a simplified representation of the state space from the",2011,The International Journal of Robotics Research,Hanna Kurniawati; Yanzhu Du; David Hsu; Wee Sun Lee,10.1177/0278364910386986,,https://doi.org/10.1177/0278364910386986,crossref,task and motion planning robotics,anti_myopia,classic,,71,motion planning; task and motion planning,2026-06-12T15:07:36Z,15.038,20.038
